Inertia,0.5,Rationality,0.5,AlwaysCoop,24573.561849999984,AlwaysCoop,24602.838149999967,Error1,16.898647502941053,Error2,16.94383427844879
Inertia,0.5,Rationality,0.5,AlwaysCoop,11245.426299999977,AlwaysDefect,22098.29227895767,Error1,14.91694000650108,Error2,10.512780149067835
Inertia,0.5,Rationality,0.5,AlwaysCoop,24588.971199999974,Grim,24586.028799999975,Error1,19.672210439866568,Error2,19.672210439866813
Inertia,0.5,Rationality,0.5,AlwaysCoop,23109.71244999996,HardMajority,26065.28754999998,Error1,20.08712313284999,Error2,20.087123132849552
Inertia,0.5,Rationality,0.5,AlwaysCoop,11248.376749999981,NaiveProber,22098.206296592747,Error1,16.112915377444605,Error2,11.64854176430458
Inertia,0.5,Rationality,0.5,AlwaysCoop,12594.79934999997,Prober,22890.040926684687,Error1,14.73086621610015,Error2,11.767765273284008
Inertia,0.5,Rationality,0.5,AlwaysCoop,16021.783699999969,Random,26008.63190460263,Error1,309.86123291716143,Error2,107.89915476288166
Inertia,0.5,Rationality,0.5,AlwaysCoop,24597.140399999964,SoftMajority,24577.85959999998,Error1,19.266548521027314,Error2,19.266548521027406
Inertia,0.5,Rationality,0.5,AlwaysCoop,24590.299149999963,TitForTat,24584.700849999987,Error1,20.42374336940987,Error2,20.423743369409607
Inertia,0.5,Rationality,0.5,AlwaysCoop,24563.265699999974,TitForTatV2,24611.734299999975,Error1,22.175957270526833,Error2,22.175957270526823
Inertia,0.5,Rationality,0.5,AlwaysCoop,24590.084149999973,TitForTwoTat,24584.91584999997,Error1,22.719623676611352,Error2,22.719623676611576
Inertia,0.5,Rationality,0.5,AlwaysCoop,24599.755699999965,TwoTitForTat,24575.244299999988,Error1,20.514263420074194,Error2,20.514263420073767
Inertia,0.5,Rationality,0.5,AlwaysDefect,15156.178774720845,AlwaysDefect,15142.835520322778,Error1,10.850671345687442,Error2,10.850671345687262
Inertia,0.5,Rationality,0.5,AlwaysDefect,15860.816532248291,Grim,15028.31079877073,Error1,12.592287898997606,Error2,13.032433197319563
Inertia,0.5,Rationality,0.5,AlwaysDefect,15147.970050272625,HardMajority,15151.044244771003,Error1,13.546089678494878,Error2,13.546089678494896
Inertia,0.5,Rationality,0.5,AlwaysDefect,15155.485152531346,NaiveProber,15143.529142512281,Error1,13.074277213867258,Error2,13.074277213867322
Inertia,0.5,Rationality,0.5,AlwaysDefect,15146.9027433162,Prober,15152.111551727432,Error1,11.845933992803367,Error2,11.845933992803452
Inertia,0.5,Rationality,0.5,AlwaysDefect,18698.532197495155,Random,14676.05854755318,Error1,193.60898171671298,Error2,120.51604286591399
Inertia,0.5,Rationality,0.5,AlwaysDefect,16539.188708193782,SoftMajority,14873.050200530883,Error1,11.851296936298848,Error2,12.617023443782374
Inertia,0.5,Rationality,0.5,AlwaysDefect,15850.006371283613,TitForTat,15039.75754975511,Error1,13.074305092397005,Error2,13.537510800496758
Inertia,0.5,Rationality,0.5,AlwaysDefect,15201.794577906665,TitForTatV2,15128.151729946998,Error1,12.393525192464738,Error2,12.42145477960511
Inertia,0.5,Rationality,0.5,AlwaysDefect,15940.973081665199,TitForTwoTat,16109.853553360486,Error1,12.161293731890852,Error2,13.437270572565152
Inertia,0.5,Rationality,0.5,AlwaysDefect,15209.83757949446,TwoTitForTat,15120.065906714812,Error1,11.158956169394349,Error2,11.190931489083267
Inertia,0.5,Rationality,0.5,Grim,24596.527399999974,Grim,24578.47259999997,Error1,21.7772770495029,Error2,21.777277049503052
Inertia,0.5,Rationality,0.5,Grim,16369.67228251538,HardMajority,15727.321101622825,Error1,12.280114202843748,Error2,12.703660782184903
Inertia,0.5,Rationality,0.5,Grim,15056.758045251217,NaiveProber,15833.587112697423,Error1,12.372994189475204,Error2,11.941742655528264
Inertia,0.5,Rationality,0.5,Grim,15716.582023459187,Prober,15810.473379646533,Error1,12.871815252897497,Error2,12.871815252897447
Inertia,0.5,Rationality,0.5,Grim,18979.35875644366,Random,16251.608640574485,Error1,212.15401780549817,Error2,178.01409400455614
Inertia,0.5,Rationality,0.5,Grim,24588.57334999996,SoftMajority,24586.426649999983,Error1,21.458959902572246,Error2,21.45895990257223
Inertia,0.5,Rationality,0.5,Grim,24588.056499999977,TitForTat,24586.943499999972,Error1,19.255693800478717,Error2,19.25569380047898
Inertia,0.5,Rationality,0.5,Grim,24570.77514999998,TitForTatV2,24604.22484999997,Error1,22.58175835112357,Error2,22.581758351123607
Inertia,0.5,Rationality,0.5,Grim,24570.201899999967,TitForTwoTat,24604.79809999998,Error1,24.725412661060783,Error2,24.725412661060748
Inertia,0.5,Rationality,0.5,Grim,24571.457799999975,TwoTitForTat,24603.542199999974,Error1,18.16157700499175,Error2,18.16157700499147
Inertia,0.5,Rationality,0.5,HardMajority,15144.521233654972,HardMajority,15154.493061388654,Error1,10.356444483303871,Error2,10.356444483304191
Inertia,0.5,Rationality,0.5,HardMajority,15158.6022144611,NaiveProber,15140.412080582531,Error1,11.215270584752687,Error2,11.215270584752723
Inertia,0.5,Rationality,0.5,HardMajority,15147.942737175246,Prober,15151.071557868388,Error1,12.551357509851538,Error2,12.551357509851524
Inertia,0.5,Rationality,0.5,HardMajority,18954.057211193,Random,20685.43569489725,Error1,212.94331447875993,Error2,671.0444849781746
Inertia,0.5,Rationality,0.5,HardMajority,26112.472099999977,SoftMajority,23062.52789999997,Error1,24.337488108518208,Error2,24.337488108518585
Inertia,0.5,Rationality,0.5,HardMajority,24632.166349999974,TitForTat,24542.83364999998,Error1,17.87069918625027,Error2,17.870699186250846
Inertia,0.5,Rationality,0.5,HardMajority,23220.853449999955,TitForTatV2,25954.14654999998,Error1,19.192449360012038,Error2,19.19244936001152
Inertia,0.5,Rationality,0.5,HardMajority,26103.30584999997,TitForTwoTat,23071.69414999995,Error1,20.289073588312284,Error2,20.289073588312736
Inertia,0.5,Rationality,0.5,HardMajority,23252.44844999996,TwoTitForTat,24316.767229999954,Error1,22.758268302396402,Error2,21.333177675120567
Inertia,0.5,Rationality,0.5,NaiveProber,15147.72760451007,NaiveProber,15151.28669053355,Error1,12.410068274531145,Error2,12.410068274530916
Inertia,0.5,Rationality,0.5,NaiveProber,15150.936465705927,Prober,15148.077829337697,Error1,11.56946047937635,Error2,11.569460479376142
