Round,0,Rationality,0.5,Inertia,0.5,AlzCop,24794.254999999976,AlzCop,24520.744999999974
Round,1,Rationality,0.5,Inertia,0.5,AlzCop,24708.684999999983,AlzCop,24466.314999999962
Round,2,Rationality,0.5,Inertia,0.5,AlzCop,24524.834999999985,AlzCop,24650.16499999997
Round,3,Rationality,0.5,Inertia,0.5,AlzCop,24623.614999999983,AlzCop,24551.38499999996
Round,4,Rationality,0.5,Inertia,0.5,AlzCop,24771.619999999977,AlzCop,24403.37999999998
Round,5,Rationality,0.5,Inertia,0.5,AlzCop,24778.89999999998,AlzCop,24396.099999999966
Round,6,Rationality,0.5,Inertia,0.5,AlzCop,24565.909999999967,AlzCop,24609.089999999956
Round,7,Rationality,0.5,Inertia,0.5,AlzCop,24577.309999999958,AlzCop,24597.689999999977
Round,8,Rationality,0.5,Inertia,0.5,AlzCop,24527.37999999997,AlzCop,24647.61999999998
Round,9,Rationality,0.5,Inertia,0.5,AlzCop,24540.754999999957,AlzCop,24634.244999999977
Round,10,Rationality,0.5,Inertia,0.5,AlzCop,24572.699999999983,AlzCop,24602.299999999974
Round,11,Rationality,0.5,Inertia,0.5,AlzCop,24615.20499999996,AlzCop,24559.79499999996
Round,12,Rationality,0.5,Inertia,0.5,AlzCop,24537.849999999984,AlzCop,24637.149999999976
Round,13,Rationality,0.5,Inertia,0.5,AlzCop,24629.519999999964,AlzCop,24545.479999999974
Round,14,Rationality,0.5,Inertia,0.5,AlzCop,24549.55999999996,AlzCop,24625.439999999995
Round,15,Rationality,0.5,Inertia,0.5,AlzCop,24537.31499999997,AlzCop,24637.684999999976
Round,16,Rationality,0.5,Inertia,0.5,AlzCop,24531.469999999965,AlzCop,24643.529999999977
Round,17,Rationality,0.5,Inertia,0.5,AlzCop,24618.694999999985,AlzCop,24556.304999999968
Round,18,Rationality,0.5,Inertia,0.5,AlzCop,24283.204999999984,AlzCop,24891.794999999984
Round,19,Rationality,0.5,Inertia,0.5,AlzCop,24555.06999999997,AlzCop,24619.929999999975
Round,20,Rationality,0.5,Inertia,0.5,AlzCop,24754.66499999998,AlzCop,24420.334999999966
Round,21,Rationality,0.5,Inertia,0.5,AlzCop,24606.064999999973,AlzCop,24568.934999999972
Round,22,Rationality,0.5,Inertia,0.5,AlzCop,24548.30999999998,AlzCop,24626.689999999955
Round,23,Rationality,0.5,Inertia,0.5,AlzCop,24485.899999999983,AlzCop,24689.099999999962
Round,24,Rationality,0.5,Inertia,0.5,AlzCop,24513.959999999963,AlzCop,24661.039999999983
Round,25,Rationality,0.5,Inertia,0.5,AlzCop,24678.254999999976,AlzCop,24496.744999999963
Round,26,Rationality,0.5,Inertia,0.5,AlzCop,24724.809999999972,AlzCop,24450.189999999977
Round,27,Rationality,0.5,Inertia,0.5,AlzCop,24427.159999999985,AlzCop,24747.83999999997
Round,28,Rationality,0.5,Inertia,0.5,AlzCop,24582.079999999973,AlzCop,24592.919999999984
Round,29,Rationality,0.5,Inertia,0.5,AlzCop,24647.079999999987,AlzCop,24527.91999999997
Round,30,Rationality,0.5,Inertia,0.5,AlzCop,24520.379999999972,AlzCop,24654.61999999998
Round,31,Rationality,0.5,Inertia,0.5,AlzCop,24548.854999999978,AlzCop,24626.14499999998
Round,32,Rationality,0.5,Inertia,0.5,AlzCop,24272.51999999996,AlzCop,24902.479999999963
Round,33,Rationality,0.5,Inertia,0.5,AlzCop,24517.61999999996,AlzCop,24657.37999999997
Round,34,Rationality,0.5,Inertia,0.5,AlzCop,24473.984999999957,AlzCop,24701.01499999997
Round,35,Rationality,0.5,Inertia,0.5,AlzCop,24548.919999999976,AlzCop,24626.079999999973
Round,36,Rationality,0.5,Inertia,0.5,AlzCop,24552.439999999962,AlzCop,24622.559999999983
Round,37,Rationality,0.5,Inertia,0.5,AlzCop,24474.85999999996,AlzCop,24700.139999999978
Round,38,Rationality,0.5,Inertia,0.5,AlzCop,24589.284999999978,AlzCop,24585.714999999975
Round,39,Rationality,0.5,Inertia,0.5,AlzCop,24598.06999999998,AlzCop,24576.929999999957
Round,40,Rationality,0.5,Inertia,0.5,AlzCop,24752.599999999966,AlzCop,24422.399999999987
Round,41,Rationality,0.5,Inertia,0.5,AlzCop,24511.46499999999,AlzCop,24663.53499999996
Round,42,Rationality,0.5,Inertia,0.5,AlzCop,24374.519999999957,AlzCop,24800.47999999997
Round,43,Rationality,0.5,Inertia,0.5,AlzCop,24528.214999999982,AlzCop,24646.784999999974
Round,44,Rationality,0.5,Inertia,0.5,AlzCop,24605.764999999963,AlzCop,24569.23499999997
Round,45,Rationality,0.5,Inertia,0.5,AlzCop,24562.074999999983,AlzCop,24612.92499999997
Round,46,Rationality,0.5,Inertia,0.5,AlzCop,24674.814999999962,AlzCop,24500.184999999983
Round,47,Rationality,0.5,Inertia,0.5,AlzCop,24621.734999999993,AlzCop,24553.26499999996
Round,48,Rationality,0.5,Inertia,0.5,AlzCop,24662.39499999997,AlzCop,24512.604999999974
Round,49,Rationality,0.5,Inertia,0.5,AlzCop,24539.804999999986,AlzCop,24635.19499999996
Round,50,Rationality,0.5,Inertia,0.5,AlzCop,24571.87999999998,AlzCop,24603.119999999984
Round,51,Rationality,0.5,Inertia,0.5,AlzCop,24537.524999999972,AlzCop,24637.47499999999
Round,52,Rationality,0.5,Inertia,0.5,AlzCop,24667.74499999997,AlzCop,24507.25499999998
Round,53,Rationality,0.5,Inertia,0.5,AlzCop,24700.84999999998,AlzCop,24474.14999999995
Round,54,Rationality,0.5,Inertia,0.5,AlzCop,24599.499999999975,AlzCop,24575.499999999978
Round,55,Rationality,0.5,Inertia,0.5,AlzCop,24691.664999999975,AlzCop,24483.334999999985
Round,56,Rationality,0.5,Inertia,0.5,AlzCop,24662.874999999978,AlzCop,24512.124999999985
Round,57,Rationality,0.5,Inertia,0.5,AlzCop,24581.31999999997,AlzCop,24593.67999999996
Round,58,Rationality,0.5,Inertia,0.5,AlzCop,24482.634999999966,AlzCop,24692.364999999965
Round,59,Rationality,0.5,Inertia,0.5,AlzCop,24593.469999999965,AlzCop,24581.52999999997
Round,60,Rationality,0.5,Inertia,0.5,AlzCop,24707.99499999997,AlzCop,24467.00499999997
Round,61,Rationality,0.5,Inertia,0.5,AlzCop,24556.729999999978,AlzCop,24618.269999999964
Round,62,Rationality,0.5,Inertia,0.5,AlzCop,24584.43999999997,AlzCop,24590.55999999997
Round,63,Rationality,0.5,Inertia,0.5,AlzCop,24427.39999999998,AlzCop,24747.599999999962
Round,64,Rationality,0.5,Inertia,0.5,AlzCop,24717.969999999965,AlzCop,24457.029999999984
Round,65,Rationality,0.5,Inertia,0.5,AlzCop,24436.154999999973,AlzCop,24738.84499999996
Round,66,Rationality,0.5,Inertia,0.5,AlzCop,24535.19499999998,AlzCop,24639.80499999998
Round,67,Rationality,0.5,Inertia,0.5,AlzCop,24667.59499999996,AlzCop,24507.404999999995
Round,68,Rationality,0.5,Inertia,0.5,AlzCop,24344.169999999966,AlzCop,24830.82999999997
Round,69,Rationality,0.5,Inertia,0.5,AlzCop,24292.289999999954,AlzCop,24882.70999999998
Round,70,Rationality,0.5,Inertia,0.5,AlzCop,24629.239999999958,AlzCop,24545.759999999973
Round,71,Rationality,0.5,Inertia,0.5,AlzCop,24627.729999999967,AlzCop,24547.269999999968
Round,72,Rationality,0.5,Inertia,0.5,AlzCop,24573.184999999976,AlzCop,24601.814999999977
Round,73,Rationality,0.5,Inertia,0.5,AlzCop,24758.049999999967,AlzCop,24416.949999999983
Round,74,Rationality,0.5,Inertia,0.5,AlzCop,24788.754999999972,AlzCop,24386.244999999966
Round,75,Rationality,0.5,Inertia,0.5,AlzCop,24556.144999999975,AlzCop,24618.854999999963
Round,76,Rationality,0.5,Inertia,0.5,AlzCop,24430.784999999963,AlzCop,24744.214999999993
Round,77,Rationality,0.5,Inertia,0.5,AlzCop,24510.81999999996,AlzCop,24664.179999999982
Round,78,Rationality,0.5,Inertia,0.5,AlzCop,24525.54999999997,AlzCop,24649.449999999964
Round,79,Rationality,0.5,Inertia,0.5,AlzCop,24473.45499999998,AlzCop,24701.544999999976
